"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Expansión Comercial Proyectada para Centros Mixtos Modernos","Tras finalizar su fase constructiva, Gamarra Moda Plaza abre sus instalaciones inicialmente en modo prueba, esperando completar su capacidad total para Navidad del próximo año. Incorporará diversas atracciones modernas tales como cine, áreas recreativas y espacios gastronómicos. Adicionalmente, contempla integrar instituciones académicas y establecimientos financieros, fortaleciendo su perfil comercial diversificado. Roberto Peschiera, asociado de Asesorandes, detalla cómo este nuevo espacio combina elementos innovadores adaptativos a las necesidades contemporáneas del público urbano.","gestion",2018-12-26,"Expansión Comercial Proyectada para Centros Mixtos Modernos. Tras finalizar su fase constructiva, Gamarra Moda Plaza abre sus instalaciones inicialmente en modo prueba, esperando completar su capacidad total para Navidad del próximo año. Incorporará diversas atracciones modernas tales como cine, áreas recreativas y espacios gastronómicos. Adicionalmente, contempla integrar instituciones académicas y establecimientos financieros, fortaleciendo su perfil comercial diversificado. Roberto Peschiera, asociado de Asesorandes, detalla cómo este nuevo espacio combina elementos innovadores adaptativos a las necesidades contemporáneas del público urbano.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.1436,"-1","Unknown",0.0191,"684","nuevo centro comercial, nuevo mall, centros comerciales, centro comercial, plaza norte",0.1288
"Nuevo Horizonte para Modipsa","Grupo Poner incursionará en el segmento outdoor mediante su nueva línea de productos denominada Duster Outdoor. Buscando posicionarse inicialmente en mercados vecinos como Bolivia y Ecuador, pretende introducir posteriormente sus artículos técnicos enfocándose en calzado específicamente diseñado para condiciones extremas.","gestion",2018-10-15,"Nuevo Horizonte para Modipsa. Grupo Poner incursionará en el segmento outdoor mediante su nueva línea de productos denominada Duster Outdoor. Buscando posicionarse inicialmente en mercados vecinos como Bolivia y Ecuador, pretende introducir posteriormente sus artículos técnicos enfocándose en calzado específicamente diseñado para condiciones extremas.","583","mercado calzado, mercado peruano, espanola moda, fashion, marca peruana",0.0555,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",1,"-1","Unknown",0.1065
"Desarrollo de línea completa de indumentaria","Empresa ya trabaja en el desarrollo de casacas, pantalones, medias especiales y productos más técnicos para la demanda del sector outdoor. Planea lanzar nuevas marcas y crecer en el segmento deportivo.","gestion",2018-10-15,"Desarrollo de línea completa de indumentaria. Empresa ya trabaja en el desarrollo de casacas, pantalones, medias especiales y productos más técnicos para la demanda del sector outdoor. Planea lanzar nuevas marcas y crecer en el segmento deportivo.","-1","Unknown",0.0068,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",1,"-1","Unknown",0.0554
"Confirma la Lucha llega a Mega Plaza","Como anticipábamos anteriormente (GESTIÓN 28.04.14), la cadena de sangucherías la Lucha inauguró su primer establecimiento en Mega Plaza, Perú. Este evento marcó solo el inicio, dado que simultáneamente, U.S. Polo Association también comenzó sus actividades en Plaza Conquistadores. Posteriormente, nueve nuevas marcas abrirían tiendas dentro de la zona principalmente dedicada a alimentos y situadas próximas a Tottus.","gestion",2014-10-20,"Confirma la Lucha llega a Mega Plaza. Como anticipábamos anteriormente (GESTIÓN 28.04.14), la cadena de sangucherías la Lucha inauguró su primer establecimiento en Mega Plaza, Perú. Este evento marcó solo el inicio, dado que simultáneamente, U.S. Polo Association también comenzó sus actividades en Plaza Conquistadores. Posteriormente, nueve nuevas marcas abrirían tiendas dentro de la zona principalmente dedicada a alimentos y situadas próximas a Tottus.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.0259,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",0.1004,"-1","Unknown",0.0733
"Ampliación de Mall Plaza Comas","Ya comenzaron las obras de su nuevo complejo comercial. Consta de varias anclas importantes como Saga Falabella y Ripley, además de contar con un espacio destinado a la venta de autos llamado Moto Zone. También habrá un hospital, gimnasios y dos colegios dentro del mall.","gestion",2018-10-15,"Ampliación de Mall Plaza Comas. Ya comenzaron las obras de su nuevo complejo comercial. Consta de varias anclas importantes como Saga Falabella y Ripley, además de contar con un espacio destinado a la venta de autos llamado Moto Zone. También habrá un hospital, gimnasios y dos colegios dentro del mall.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.2347,"-1","Unknown",0.0699,"684","nuevo centro comercial, nuevo mall, centros comerciales, centro comercial, plaza norte",0.0772
"Le en nuevos desarrollos y expansiones, proyect Fitch Ratings.","El mall de Puruchuco, programado para abrir durante el 2019, es el principal motivo del plan, anota tras decir que el presupuesto también bin considerar la venta de algunosactivos estratégicos y terrenos, añade.","gestion",2018-03-22,"Le en nuevos desarrollos y expansiones, proyect Fitch Ratings.. El mall de Puruchuco, programado para abrir durante el 2019, es el principal motivo del plan, anota tras decir que el presupuesto también bin considerar la venta de algunosactivos estratégicos y terrenos, añade.","-1","Unknown",0.0166,"515","proyecto centro comercial, centro comercial hueco, proyecto comercial, complejo comercial, nuevo edificio",1,"684","nuevo centro comercial, nuevo mall, centros comerciales, centro comercial, plaza norte",0.0571
"NUEVO FESTIVAL DE CINE ENTRA EN COMPETENCIA CON LA EVALUACIÓN DE UN JURADO COMPOSTO POR 11 PERSONAS","Este año, el nuevo festival cuenta con dos grandes secciones: cine y documental. Ambas entrarán en competición con la evaluación de un jurado compuesto por once personas. Además, en esta edición especial, Gian Franco Brémond recibirá un homenaje, mientras que el director armeno-canadiense Atom Egoyan será el invitado de honor.","gestion",2017-07-19,"NUEVO FESTIVAL DE CINE ENTRA EN COMPETENCIA CON LA EVALUACIÓN DE UN JURADO COMPOSTO POR 11 PERSONAS. Este año, el nuevo festival cuenta con dos grandes secciones: cine y documental. Ambas entrarán en competición con la evaluación de un jurado compuesto por once personas. Además, en esta edición especial, Gian Franco Brémond recibirá un homenaje, mientras que el director armeno-canadiense Atom Egoyan será el invitado de honor.","523","festival cine, cine lima, cine, cinematografico, cines",0.135,"434","espectaculo, festival, espectaculos, pelicula, producciones",0.1001,"676","centro cultural, internacionales, culturales, tiene, audiencias",0.0409
"Nuevo rumbo empresarial de Duomo","Después de diez años enfocado en lujo mediante Duomo, Muebles y Estilos planea dinamizar su oferta introduciendo Kasi, orientada a jóvenes buscando nuevas tendencias. María Elena Arismendi anticipa contribuciones sustanciales a ingresos futuros.","gestion",2017-07-18,"Nuevo rumbo empresarial de Duomo. Después de diez años enfocado en lujo mediante Duomo, Muebles y Estilos planea dinamizar su oferta introduciendo Kasi, orientada a jóvenes buscando nuevas tendencias. María Elena Arismendi anticipa contribuciones sustanciales a ingresos futuros.","-1","Unknown",0.0278,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",0.275,"-1","Unknown",0.0501
"Importancia económica de nuevos centros comerciales","Argumentándose que ambos casos generarán empleos y registrarían ventas significativas. Además, Aventura Plaza ha pedido autorización para comprar un nuevo terreno mientras Opén Plaza conservará su inmueble existente. Expertos señalan que el proceso podría demorar mucho tiempo.","gestion",2017-07-18,"Importancia económica de nuevos centros comerciales. Argumentándose que ambos casos generarán empleos y registrarían ventas significativas. Además, Aventura Plaza ha pedido autorización para comprar un nuevo terreno mientras Opén Plaza conservará su inmueble existente. Expertos señalan que el proceso podría demorar mucho tiempo.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.2435,"-1","Unknown",0.014,"684","nuevo centro comercial, nuevo mall, centros comerciales, centro comercial, plaza norte",0.0761
"División de Falabella y Ripley","Cuando anunciaron la división de Falabella de Aventura Plaza (gestión 14.12.2015) las operaciones y terrenos se dividieron entre Falabella y Ripley. Esto significa que el proyecto de Tacna pasó a manos de Falabella. Si procediera el decreto supremo, el centro comercial llevaría la marca de Mall Plaza. Para fines contables, Aventura Plaza sigue siendo Falabella.","gestion",2017-07-18,"División de Falabella y Ripley. Cuando anunciaron la división de Falabella de Aventura Plaza (gestión 14.12.2015) las operaciones y terrenos se dividieron entre Falabella y Ripley. Esto significa que el proyecto de Tacna pasó a manos de Falabella. Si procediera el decreto supremo, el centro comercial llevaría la marca de Mall Plaza. Para fines contables, Aventura Plaza sigue siendo Falabella.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.2126,"-1","Unknown",0.065,"-1","Unknown",0.1165
"Intervención en Catalunya","Mariano Rajoy está considerando aplicar el artículo 155 de la constitución española para suspender autonomía en Catalunya debido a acciones separatistas persistentes. Luego de solicitar explicaciones al Presidente catalán Carles Puigdemont, España evalúa tomar medidas contundentes para restaurar el orden constitucional.","gestion",2017-10-20,"Intervención en Catalunya. Mariano Rajoy está considerando aplicar el artículo 155 de la constitución española para suspender autonomía en Catalunya debido a acciones separatistas persistentes. Luego de solicitar explicaciones al Presidente catalán Carles Puigdemont, España evalúa tomar medidas contundentes para restaurar el orden constitucional.","630","independentistas catalanes, referendum independentista, partidos independentistas, catalanes, catalan",1,"550","independentista, secesionista, autonomia, independencia catalunya, independentistas",1,"875","catalan carles puigdemont, carles puigdemont, puigdemont, cataluna, independentistas catalanes",1
"ISIL suma dos locales en Lima y apunta a PMV","Planifica inaugurar sucursales en distritos como San Miguel y Surco, así como establecer centros educativos semi-presenciales en regiones interiores. Proyectan facturar aproximadamente S/ 100 millones en el próximo año.","gestion",2017-07-17,"ISIL suma dos locales en Lima y apunta a PMV. Planifica inaugurar sucursales en distritos como San Miguel y Surco, así como establecer centros educativos semi-presenciales en regiones interiores. Proyectan facturar aproximadamente S/ 100 millones en el próximo año.","-1","Unknown",0.0278,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",0.1294,"-1","Unknown",0.0323
"Negocio de lujo expande horizontes bajo Bernard Arnault","Después de décadas enfocado en artículos exclusivos, Bernard Arnault amplía el legado de LVMH mediante inversiones estratégicas en hoteles de cinco estrellas, marcando un paso adelante en servicios premium. Esto demuestra cómo las firmas de prestigio están diversificando sus intereses comerciales para capturar mercados emergentes y mantener relevancia global.","gestion",2013-08-13,"Negocio de lujo expande horizontes bajo Bernard Arnault. Después de décadas enfocado en artículos exclusivos, Bernard Arnault amplía el legado de LVMH mediante inversiones estratégicas en hoteles de cinco estrellas, marcando un paso adelante en servicios premium. Esto demuestra cómo las firmas de prestigio están diversificando sus intereses comerciales para capturar mercados emergentes y mantener relevancia global.","-1","Unknown",0.006,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",1,"-1","Unknown",0.0014
"JOAN ALFAIRO EXPONE OBRA ARTÍSTICA BASADA EN ELEMENTOS SURREALISTAS ANDINOS.","Artista presenta colección única explorando identidad cultural mediante elementos simbólicos y narrativas históricas.","gestion",2017-10-20,"JOAN ALFAIRO EXPONE OBRA ARTÍSTICA BASADA EN ELEMENTOS SURREALISTAS ANDINOS.. Artista presenta colección única explorando identidad cultural mediante elementos simbólicos y narrativas históricas.","-1","Unknown",0.0154,"-1","Unknown",0.1032,"676","centro cultural, internacionales, culturales, tiene, audiencias",0.355
