"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Publicación Decisión Arbitral Potestativo","Desde el Ministerio de Trabajo se comunicará próximamente las decisiones arbitrarias junto con sus estadísticas correspondientes. Está programado facilitar información pública sobre estas decisiones segmentadas por diferentes sectores económicos.","gestion",2017-06-02,"Publicación Decisión Arbitral Potestativo. Desde el Ministerio de Trabajo se comunicará próximamente las decisiones arbitrarias junto con sus estadísticas correspondientes. Está programado facilitar información pública sobre estas decisiones segmentadas por diferentes sectores económicos.","556","empleo formal sector, empleo informal, empleos formales, crecimiento empleo, empleo formal",0.2682,"-1","Unknown",0.0324,"-1","Unknown",0.0225
"Impacto de Plagas Agrícolas","Gracias a intervención financiera de Agrobanco, más de 5,500 agricultores afectados por la Roya pudieron manejar sus deudas adquiridas ante caída drástica en cosechas. Esto refleja tanto vulnerabilidades sistémicas como respuestas gubernamentales efectivas.","gestion",2013-09-26,"Impacto de Plagas Agrícolas. Gracias a intervención financiera de Agrobanco, más de 5,500 agricultores afectados por la Roya pudieron manejar sus deudas adquiridas ante caída drástica en cosechas. Esto refleja tanto vulnerabilidades sistémicas como respuestas gubernamentales efectivas.","547","ley promocion agraria, ministro agricultura riego, promocion sector agrario, promocion agraria, ministerio agricultura riego",0.085,"-1","Unknown",0.0021,"837","banco agropecuario agrobanco, agropecuario agrobanco, banco agropecuario, agrobanco, mostajo ministro agricultura",0.0811
"Seguridad Social y Feriado Largo Sector Pblico","Analiza el debate sobre la conveniencia de prolongar días festivos en el ámbito público, evaluando el balance entre descanso laboral extendido y productividad económica afectada por menor actividad diaria.","gestion",2013-07-01,"Seguridad Social y Feriado Largo Sector Pblico. Analiza el debate sobre la conveniencia de prolongar días festivos en el ámbito público, evaluando el balance entre descanso laboral extendido y productividad económica afectada por menor actividad diaria.","556","empleo formal sector, empleo informal, empleos formales, crecimiento empleo, empleo formal",0.2497,"442","reforma laboral, legislacion laboral, nacional trabajo, ministro trabajo, salario minimo",0.1829,"-1","Unknown",5e-04
"Con el Operador llegarían Saga y Ripley","Información sobre nuevas incorporaciones de centros comerciales en San Juan de Lurigancho.","gestion",2013-09-26,"Con el Operador llegarían Saga y Ripley. Información sobre nuevas incorporaciones de centros comerciales en San Juan de Lurigancho.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.1089,"-1","Unknown",0.029,"684","nuevo centro comercial, nuevo mall, centros comerciales, centro comercial, plaza norte",1
"APERTURAS EN PERÚ PARA FRANCHISE ARGENTINA","Nasser Ode y Nicolás Glía han abierto locales bajo licencia en Barranco y posteriormente en Miraflores tras haber firmado contratos previos. Actualmente consideran abrir nuevos establecimientos dependiendo de factores económicos externos incluyendo referencias históricas financieras regionales.","gestion",2017-06-02,"APERTURAS EN PERÚ PARA FRANCHISE ARGENTINA. Nasser Ode y Nicolás Glía han abierto locales bajo licencia en Barranco y posteriormente en Miraflores tras haber firmado contratos previos. Actualmente consideran abrir nuevos establecimientos dependiendo de factores económicos externos incluyendo referencias históricas financieras regionales.","-1","Unknown",0.0014,"-1","Unknown",0.063,"671","jockey plaza, primera tienda, nuevas tiendas, centros comerciales, nuevos locales",0.1068
"Editorial Palabra, palabra","Discute percepciones erróneas sobre los beneficios de la minería formal, comparando ejemplos positivos de otras regiones globales que prosperan gracias a una gestión responsable de sus recursos naturales.","gestion",2013-07-01,"Editorial Palabra, palabra. Discute percepciones erróneas sobre los beneficios de la minería formal, comparando ejemplos positivos de otras regiones globales que prosperan gracias a una gestión responsable de sus recursos naturales.","535","formalizacion minera, mineria ilegal, formalizacion mineria, mineros ilegales, mineria informal",0.1866,"-1","Unknown",0.0014,"-1","Unknown",0.0143
"Producción Agraria Maize–Siguan se destrabará","Prevén anuncios antes del 28 de julio sobre el proyecto de irrigación Majes-Sigua II, permitirá beneficiar 40,000 hectáreas para producción agraria en Arequipa, menciona el titular de economía, Carlos Oliva.","gestion",2019-06-18,"Producción Agraria Maize–Siguan se destrabará. Prevén anuncios antes del 28 de julio sobre el proyecto de irrigación Majes-Sigua II, permitirá beneficiar 40,000 hectáreas para producción agraria en Arequipa, menciona el titular de economía, Carlos Oliva.","547","ley promocion agraria, ministro agricultura riego, promocion sector agrario, promocion agraria, ministerio agricultura riego",0.0489,"406","gasoducto sur peruano, gasoducto sur, gasoducto, perforacion, concesion",0.1751,"-1","Unknown",6e-04
"Opinion Mineria Formal","Una reflexión sobre la minería informal versus la minería formal, destacando problemas económicos derivados de impuestos insuficientemente cobrados y falta de derechos laborales. Argumenta que países exitosos han construido economías sólidas basándose en industrias mineras responsables y sustentables.","gestion",2013-07-01,"Opinion Mineria Formal. Una reflexión sobre la minería informal versus la minería formal, destacando problemas económicos derivados de impuestos insuficientemente cobrados y falta de derechos laborales. Argumenta que países exitosos han construido economías sólidas basándose en industrias mineras responsables y sustentables.","535","formalizacion minera, mineria ilegal, formalizacion mineria, mineros ilegales, mineria informal",0.1897,"-1","Unknown",0.0233,"-1","Unknown",0.0163
"Optimización Barrick Misquiña","PropuestaMEMefficientementeprocesslaguanasnortedesarrolloaurifero.Buscaminimizarmétodoextractivoincrementarrendimiëntometallurgiquepreserva capacidad actual.","gestion",2017-06-01,"Optimización Barrick Misquiña. PropuestaMEMefficientementeprocesslaguanasnortedesarrolloaurifero.Buscaminimizarmétodoextractivoincrementarrendimiëntometallurgiquepreserva capacidad actual.","521","estrategias innovadoras, strategies, strategy, estrategicas, estrategia",1,"412","pro, io, ao, ma, rn",0.088,"664","proyectos mineros, mineras, proyecto cobre, produccion cobre, cobre oro",0.0496
"MR. SUHI PLANEA EXPANSIÓN INTERIORISTA","El Restaurante de comida japonesa MR. SUSHI, del Grupo Seven Seas planea llegar a fines de este año al Interior del país, Ya que Actualmente Solo Tiene Presentancia Animate.As, su gerente general Marco Sandoval Informa Gestín Que Estiman Llegar a la Ciudad de Arequipa en el Mes de Septiembre.Tras Traer FranquiciaSu Manual de Expansiòn Les Permitirá Salir al Extenso Mercado Nacional.Y Luégocomenzará 2014 Apuntarán Llegar a Tacna,entre Otros Ciudades Del País.En Esas Lineas Di Jo Ramón Sandoval,jefe de Marketing de Mr. Sushi.","gestion",2013-07-01,"MR. SUHI PLANEA EXPANSIÓN INTERIORISTA. El Restaurante de comida japonesa MR. SUSHI, del Grupo Seven Seas planea llegar a fines de este año al Interior del país, Ya que Actualmente Solo Tiene Presentancia Animate.As, su gerente general Marco Sandoval Informa Gestín Que Estiman Llegar a la Ciudad de Arequipa en el Mes de Septiembre.Tras Traer FranquiciaSu Manual de Expansiòn Les Permitirá Salir al Extenso Mercado Nacional.Y Luégocomenzará 2014 Apuntarán Llegar a Tacna,entre Otros Ciudades Del País.En Esas Lineas Di Jo Ramón Sandoval,jefe de Marketing de Mr. Sushi.","524","gastronomia peruana, mejor restaurante, mejores restaurantes, gastronomia, experiencias gastronomicas",0.0325,"-1","Unknown",0.0419,"671","jockey plaza, primera tienda, nuevas tiendas, centros comerciales, nuevos locales",0.0981
"Plan Nacional de infraestructura","Priorización del Ministerio de Economía de aproximadamente 60 proyectos con una inversión de cerca de S/ 90,000 millones. Priorizarán aquellos que aumenten la productividad según indica el Ministro de Economía, Carlos Oliva.","gestion",2019-06-18,"Plan Nacional de infraestructura. Priorización del Ministerio de Economía de aproximadamente 60 proyectos con una inversión de cerca de S/ 90,000 millones. Priorizarán aquellos que aumenten la productividad según indica el Ministro de Economía, Carlos Oliva.","-1","Unknown",0.0157,"-1","Unknown",0.0037,"773","sistema obras impuestos, obras impuestos, obra impuestos, millones gobierno, millones proyectos",1
"Recursos Humanos","RolcríticodeRR.HH.encontextodenegociosdinámico.Requerimientosanticipadosadaptaciónfuncionales.Previsiónintegraciónactividadesgestiónhumanaestratégicamente.Influencialdentrodirecciongeneralorganizacional.","gestion",2017-06-01,"Recursos Humanos. RolcríticodeRR.HH.encontextodenegociosdinámico.Requerimientosanticipadosadaptaciónfuncionales.Previsiónintegraciónactividadesgestiónhumanaestratégicamente.Influencialdentrodirecciongeneralorganizacional.","541","transformacion cultural, culturales, cultural, cambios culturales, actividades culturales",0.3704,"411","organizacional, resultados, organizacion, mejor, practicas",0.0701,"-1","Unknown",0.1233
"TAZA DE DESOCUPACIÓN DISMINUYE EN FRANCIA","Por primera ocasión en dos años, Francia experimentó una caída mensual en tasas de desempleo, aunque aún persisten altas cifras año-año. Este fenómeno ofrece indicios preliminares de mejores prácticas laborales y reformas estructurales.","gestion",2013-09-26,"TAZA DE DESOCUPACIÓN DISMINUYE EN FRANCIA. Por primera ocasión en dos años, Francia experimentó una caída mensual en tasas de desempleo, aunque aún persisten altas cifras año-año. Este fenómeno ofrece indicios preliminares de mejores prácticas laborales y reformas estructurales.","556","empleo formal sector, empleo informal, empleos formales, crecimiento empleo, empleo formal",0.0948,"-1","Unknown",0.0345,"682","crecimiento empleo, trabajadores lima, empleos formales, laboral lima, empleo formal",0.0081
"Plátanos Implementa Servicio de Recojo en Lockers","Parte de su estrategia de expansión, la cadena retail peruana Platanitos ha introducido el servicio de recojo en lockers además del tradicional recojo en tienda u hogar. Ya dispone de 10 kioskos distribuidos principalmente en áreas clave de San Isidro y Miraflores, facilitando así la entrega continua durante todo el día.","gestion",2019-06-18,"Plátanos Implementa Servicio de Recojo en Lockers. Parte de su estrategia de expansión, la cadena retail peruana Platanitos ha introducido el servicio de recojo en lockers además del tradicional recojo en tienda u hogar. Ya dispone de 10 kioskos distribuidos principalmente en áreas clave de San Isidro y Miraflores, facilitando así la entrega continua durante todo el día.","-1","Unknown",0.0036,"-1","Unknown",0.0153,"671","jockey plaza, primera tienda, nuevas tiendas, centros comerciales, nuevos locales",0.0922
