"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Barack Obama será el último Presidente en entregar el poder a Donald Trump","Será el primero en completar cuatro años consecutivos en el cargo, aunque admite que aún queda camino por recorrer respecto a políticas internas y externas. Destaca éxitos como la eliminación de líderes terroristas clave, pero reconoce nuevos retos surgidos bajo su mandato.","correo",2016-12-07,"Barack Obama será el último Presidente en entregar el poder a Donald Trump. Será el primero en completar cuatro años consecutivos en el cargo, aunque admite que aún queda camino por recorrer respecto a políticas internas y externas. Destaca éxitos como la eliminación de líderes terroristas clave, pero reconoce nuevos retos surgidos bajo su mandato.","-1","Unknown",0.0157,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.0559,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.0155
"Putin nombrado hombre más poderoso según Forbes","Por cuarto año consecutivo, Vladimir Putin figura en la lista elaborada por la prestigiada revista Forbes como el individuo más influyente globalmente. Análisis sugieren que su capacidad estratégica continúa impactando tanto regiones internacionales como domésticas rusas. Por contraste, Donald Trump, actual Presidente Electo de Estados Unidos, también figura prominente en dicha evaluación, evidenciando resistencia notable a controversias políticas recurrentes.","correo",2016-12-15,"Putin nombrado hombre más poderoso según Forbes. Por cuarto año consecutivo, Vladimir Putin figura en la lista elaborada por la prestigiada revista Forbes como el individuo más influyente globalmente. Análisis sugieren que su capacidad estratégica continúa impactando tanto regiones internacionales como domésticas rusas. Por contraste, Donald Trump, actual Presidente Electo de Estados Unidos, también figura prominente en dicha evaluación, evidenciando resistencia notable a controversias políticas recurrentes.","86","presidente ruso, ruso sergei, ministro ruso, primer ministro ruso, ruso",0.2151,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.0758,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.0172
"Trump quedó en segundo lugar detrás de Putin","Anuncio realizado por la revista Forbes posicionando a Donald Trump justo debajo de Vladimir Putin en términos de influencia mundial. Evaluaciones enfatizan la habilidad de Trump para navegar complejas dinámicas legislativas y mantener robustas conexiones financieras, elementos cruciales en su ascenso político.","correo",2016-12-15,"Trump quedó en segundo lugar detrás de Putin. Anuncio realizado por la revista Forbes posicionando a Donald Trump justo debajo de Vladimir Putin en términos de influencia mundial. Evaluaciones enfatizan la habilidad de Trump para navegar complejas dinámicas legislativas y mantener robustas conexiones financieras, elementos cruciales en su ascenso político.","140","presidente donald trump, donald trump, trump admite, electoral donald trump, trump deberia",0.1093,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",1,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.0281
"Interés en mercados emergentes aumenta gracias a oportunidades diversas","Actualmente, invertir en economías emergentes ofrece perspectivas lucrativas, destacando la capacidad de generar flujos monetarios consistentes mediante capitales moderadamente elevados combinados con profundo entendimiento del nicho seleccionado. Aquí radican ventajas competitivas clave para aspirantes exitosos en el ámbito empresarial globalizado.  Sin embargo, el éxito depende crucialmente de evaluar meticulosamente aspectos fundamentales como disponibilidad de recursos, análisis exhaustivo de competidores y comprensión integral del comportamiento del mercado meta. Solo entonces se maximizarán probabilidades de prosperidad continua.  Resulta vital adoptar posturas pragmáticas y disciplinadas, enfocándose simultáneamente en múltiples opciones alternativas para mitigar riesgos inherentes. Manteniendo una mentalidad flexible y receptiva, los innovadores estarán preparados para aprovechar rápidamente las condiciones favorables surgidas en diversos segmentos industriales.","correo",2016-12-26,"Interés en mercados emergentes aumenta gracias a oportunidades diversas. Actualmente, invertir en economías emergentes ofrece perspectivas lucrativas, destacando la capacidad de generar flujos monetarios consistentes mediante capitales moderadamente elevados combinados con profundo entendimiento del nicho seleccionado. Aquí radican ventajas competitivas clave para aspirantes exitosos en el ámbito empresarial globalizado.  Sin embargo, el éxito depende crucialmente de evaluar meticulosamente aspectos fundamentales como disponibilidad de recursos, análisis exhaustivo de competidores y comprensión integral del comportamiento del mercado meta. Solo entonces se maximizarán probabilidades de prosperidad continua.  Resulta vital adoptar posturas pragmáticas y disciplinadas, enfocándose simultáneamente en múltiples opciones alternativas para mitigar riesgos inherentes. Manteniendo una mentalidad flexible y receptiva, los innovadores estarán preparados para aprovechar rápidamente las condiciones favorables surgidas en diversos segmentos industriales.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.1094,"-1","Unknown",0.0704,"-1","Unknown",0.0179
"RESPONSABILIDAD LEGISLATIVA EVALUADA","Discusiones intensivas sugieren cambios necesarios en estrategias políticas.","correo",2017-01-10,"RESPONSABILIDAD LEGISLATIVA EVALUADA. Discusiones intensivas sugieren cambios necesarios en estrategias políticas.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.045,"14","crisis politica, tensiones internas, liderazgos, controvertidas, panorama politico",0.1174,"4","controversias, opiniones variadas, politicos, politicas, figuras politicas",0.0411
"Reacciones a decisiones gubernamentales","Urge reformular estrategias económicas y sociales conforme a nuevas directrices ministeriales.","correo",2017-01-11,"Reacciones a decisiones gubernamentales. Urge reformular estrategias económicas y sociales conforme a nuevas directrices ministeriales.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.1056,"-1","Unknown",0.0172,"-1","Unknown",0.0079
"Necesitan la aprueba","Los 28 mil policías custodiarán toma de poder Hoy inicia la era Donald Trump en medio del escepticismo paramostrarse rechazo a Trump. Toda acción genera una reacción y conociendo el temperamento de Trump, puede ser una reacción a un estilo de política duro y eso no es bueno ni para la economía ni las relaciones internacionales de EE.UU., agregó Benavente. Además, algunos analistas atribuyen la mejora del índice de aprobación de Trump, tienen la más baja de la historia.","correo",2017-01-20,"Necesitan la aprueba. Los 28 mil policías custodiarán toma de poder Hoy inicia la era Donald Trump en medio del escepticismo paramostrarse rechazo a Trump. Toda acción genera una reacción y conociendo el temperamento de Trump, puede ser una reacción a un estilo de política duro y eso no es bueno ni para la economía ni las relaciones internacionales de EE.UU., agregó Benavente. Además, algunos analistas atribuyen la mejora del índice de aprobación de Trump, tienen la más baja de la historia.","-1","Unknown",0.2864,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.0519,"48","gobierno donald trump, estados unidos donald, unidos donald trump, presidente donald trump, gobierno donald",0.0345
"Revisión fiscal beneficiará a miles de agricultores","Serviagro ofrecerá servicios técnicos gratuitos a aproximadamente 500 pequeños agricultores, enfocado especialmente en mejorar prácticas agrarias tradicionales.","correo",2017-01-24,"Revisión fiscal beneficiará a miles de agricultores. Serviagro ofrecerá servicios técnicos gratuitos a aproximadamente 500 pequeños agricultores, enfocado especialmente en mejorar prácticas agrarias tradicionales.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.1517,"-1","Unknown",0.0258,"114","ministro agricultura riego, ministra agricultura riego, ministerio agricultura riego, ministerio agricultura, ministro agricultura",1
"President Donald Trumps stance towards NATO shifts amid criticism","Durante su presidencia, Donald Trump había criticado duramente a la Organización del Tratado del Atlántico Norte (OTAN), calificándola de obsoleta y deficitaria financieramente. Sin embargo, recientemente sugiere reconsiderar su posición respecto a la OTAN, especialmente tras comprometerse a asistir a futuras reuniones clave.","correo",2017-02-10,"President Donald Trumps stance towards NATO shifts amid criticism. Durante su presidencia, Donald Trump había criticado duramente a la Organización del Tratado del Atlántico Norte (OTAN), calificándola de obsoleta y deficitaria financieramente. Sin embargo, recientemente sugiere reconsiderar su posición respecto a la OTAN, especialmente tras comprometerse a asistir a futuras reuniones clave.","-1","Unknown",0.0382,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.1061,"-1","Unknown",0.0394
"Exportaciones Agrícolas Prometen Incremento","Presidente de la Asociación de Exportadores anticipa potencial expansión del 10% en ventas externas primarias comparativamente al inicio del ciclo precedente, atribuida a factores meteorológicos adversos ajustando cronogramas productivos futuros. Coordinación ministerial evalúa consecuencias ambientales prolongadas, optimizando respuestas estratégicas para mitigar riesgos operativos.","correo",2017-02-28,"Exportaciones Agrícolas Prometen Incremento. Presidente de la Asociación de Exportadores anticipa potencial expansión del 10% en ventas externas primarias comparativamente al inicio del ciclo precedente, atribuida a factores meteorológicos adversos ajustando cronogramas productivos futuros. Coordinación ministerial evalúa consecuencias ambientales prolongadas, optimizando respuestas estratégicas para mitigar riesgos operativos.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.1326,"3","crecimiento economico, expectativas economicas, producto bruto interno, optimistas, optimismo",0.1007,"36","exportaciones peruanas, exportaciones agricolas, exportaciones agrarias, ano exportaciones, exportaciones",0.4514
