"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Funciones adecuadas del Ministerio de Cultura","De acuerdo con el Dr. Fernando Pinilla, antiguo vice-ministro de Patrimonio Cultural, el Ministerio podría beneficiarse enormemente de dividirse en distintas ramificaciones enfocadas tanto en industria cultural como en turismo histórico-arqueológico, aspectos fundamentales para fortalecer el desarrollo integral del país en dichas áreas culturales.","publimetro",2018-12-03,"Funciones adecuadas del Ministerio de Cultura. De acuerdo con el Dr. Fernando Pinilla, antiguo vice-ministro de Patrimonio Cultural, el Ministerio podría beneficiarse enormemente de dividirse en distintas ramificaciones enfocadas tanto en industria cultural como en turismo histórico-arqueológico, aspectos fundamentales para fortalecer el desarrollo integral del país en dichas áreas culturales.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",1,"-1","Unknown",0.0021,"-1","Unknown",9e-04
"Actividades culturales y educativas en Lima","Información variada relativa a diferentes acontecimientos culturales y académicos en Lima, tales como exposiciones artísticas, conferencias literarias y debates públicos enfocándose en distintos ámbitos sociopolíticos y económicos.","publimetro",2017-02-27,"Actividades culturales y educativas en Lima. Información variada relativa a diferentes acontecimientos culturales y académicos en Lima, tales como exposiciones artísticas, conferencias literarias y debates públicos enfocándose en distintos ámbitos sociopolíticos y económicos.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.2688,"893","pelicula, peliculas, cinematografica, cine, estrena",0.1697,"-1","Unknown",0.0437
"Actitud positiva hacia negocios agrícolas","Diego More, egresado de Gestión Empresarial de la Universidad Agraria La Molina (UNALM), ofrece algunas sugerencias para desarrollar con éxito un negocio de agroexportación. Las claves incluyen seleccionar adecuadamente el mercado y el producto, entender las regulaciones pertinentes, encontrar clientes potenciales mediante ferias comerciales, y evaluar la capacidad productiva.","publimetro",2016-06-23,"Actitud positiva hacia negocios agrícolas. Diego More, egresado de Gestión Empresarial de la Universidad Agraria La Molina (UNALM), ofrece algunas sugerencias para desarrollar con éxito un negocio de agroexportación. Las claves incluyen seleccionar adecuadamente el mercado y el producto, entender las regulaciones pertinentes, encontrar clientes potenciales mediante ferias comerciales, y evaluar la capacidad productiva.","1303","exportaciones agricolas, exportaciones agrarias, agroexportaciones, agroexportadoras, ministro agricultura",1,"-1","Unknown",0.0552,"-1","Unknown",0.0244
"Principales eventos culturales y sociales","Durante la celebración de la fiesta patronal, diversas actividades están previstas, incluida la inauguración de una muestra itinerante basada en historietas adaptadas de obras literarias icónicas. También habrá presentaciones musicales variadas durante toda la jornada festiva.","publimetro",2016-06-23,"Principales eventos culturales y sociales. Durante la celebración de la fiesta patronal, diversas actividades están previstas, incluida la inauguración de una muestra itinerante basada en historietas adaptadas de obras literarias icónicas. También habrá presentaciones musicales variadas durante toda la jornada festiva.","1161","concierto, conciertos, musical, bandas, banda",0.0862,"893","pelicula, peliculas, cinematografica, cine, estrena",0.0894,"1651","eventos culturales sociales, eventos culturales, culturales diversas, ofrece variedad cultural, culturales festividad",1
"Comienza la Feria del Libro Ricardo Palma","Celebrando literatura diversificada, la Feria del Libro Ricardo Palma inaugura nuevas instalaciones y ofrece múltiples actividades culturales destinadas a promover la lectura y el conocimiento compartido.","publimetro",2014-11-14,"Comienza la Feria del Libro Ricardo Palma. Celebrando literatura diversificada, la Feria del Libro Ricardo Palma inaugura nuevas instalaciones y ofrece múltiples actividades culturales destinadas a promover la lectura y el conocimiento compartido.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.0872,"893","pelicula, peliculas, cinematografica, cine, estrena",1,"1538","internacional libro lima, feria internacional libro, libro lima, peruana libro, feria libro",0.1351
"","LIBROS Y ACCESO A LA CULTURA EN LA CAPITAL  Discute importancia cultural de bibliotecas públicas y privadas en distintos distritos de Lima, destacando iniciativas locales.","publimetro",2017-03-27,". LIBROS Y ACCESO A LA CULTURA EN LA CAPITAL  Discute importancia cultural de bibliotecas públicas y privadas en distintos distritos de Lima, destacando iniciativas locales.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",1,"893","pelicula, peliculas, cinematografica, cine, estrena",0.113,"-1","Unknown",0.0469
"Push towards recognizing traditional festivities globally recognized","Efforts underway aiming to secure acknowledgment for culturally rich celebrations through formal submission processes engaging relevant authorities overseeing preservation initiatives worldwide.","publimetro",2014-01-15,"Push towards recognizing traditional festivities globally recognized. Efforts underway aiming to secure acknowledgment for culturally rich celebrations through formal submission processes engaging relevant authorities overseeing preservation initiatives worldwide.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.3332,"896","towards, regarding, many, been, first",0.1799,"-1","Unknown",0.0381
"Proposal submitted for religious festival recognition by UNESCO","February celebration held annually in Puno seeks inclusion in global list of intangible heritage sites maintained by UNESCO.","publimetro",2014-01-15,"Proposal submitted for religious festival recognition by UNESCO. February celebration held annually in Puno seeks inclusion in global list of intangible heritage sites maintained by UNESCO.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.3969,"896","towards, regarding, many, been, first",0.2103,"1706","segun unesco, patrimonio mundial, patrimonio cultural inmaterial, patrimonio cultural nacion, patrimonio cultural",1
"Exportaciones Agrarias Incrementan","Incremento notable en exportaciones de fruta y vegetales, aunque fenómenos climáticos podrían moderar estas cifras próximas.","publimetro",2014-08-07,"Exportaciones Agrarias Incrementan. Incremento notable en exportaciones de fruta y vegetales, aunque fenómenos climáticos podrían moderar estas cifras próximas.","1303","exportaciones agricolas, exportaciones agrarias, agroexportaciones, agroexportadoras, ministro agricultura",0.1692,"895","crecimiento economico, producto bruto interno, optimistas, economia peruana, inflacion",0.0375,"1520","exportaciones peruanas, exportadores adex, asociacion exportadores adex, exportaciones, exportaciones agricolas",1
"Music festival celebrates diverse genres worldwide","Event attracts thousands eager to experience performances ranging from traditional folk music to modern electronic beats.","publimetro",2014-11-10,"Music festival celebrates diverse genres worldwide. Event attracts thousands eager to experience performances ranging from traditional folk music to modern electronic beats.","1161","concierto, conciertos, musical, bandas, banda",1,"896","towards, regarding, many, been, first",0.2764,"1672","musicales lima, presentaciones musicales destacadas, presentaciones musicales, eventos culturales destacados, eventos culturales",1
"Celebración histórica egipcia marcada por tranquilidad","Notificación sobre observaciones ceremoniales relativas a acontecimientos sociopolíticos antiguos, contrastando con contextos contemporáneos de estabilidad política.","publimetro",2017-01-26,"Celebración histórica egipcia marcada por tranquilidad. Notificación sobre observaciones ceremoniales relativas a acontecimientos sociopolíticos antiguos, contrastando con contextos contemporáneos de estabilidad política.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.2394,"910","piscis febrero, piscis febrero marzo, virgo agosto, libra septiembre, cancer junio",0.1785,"-1","Unknown",0.0029
"Comienza el Festival Internacional de Danzas Folklóricas","Iniciativa cultural liderada por el Ministerio de Cultura reunirá más de 100 agrupaciones folklóricas provenientes de diversas regiones del mundo, incluido Brasil, Colombia y Argentina, celebrando tradiciones danzarias únicas.","publimetro",2016-08-23,"Comienza el Festival Internacional de Danzas Folklóricas. Iniciativa cultural liderada por el Ministerio de Cultura reunirá más de 100 agrupaciones folklóricas provenientes de diversas regiones del mundo, incluido Brasil, Colombia y Argentina, celebrando tradiciones danzarias únicas.","1161","concierto, conciertos, musical, bandas, banda",0.2205,"893","pelicula, peliculas, cinematografica, cine, estrena",0.1097,"1651","eventos culturales sociales, eventos culturales, culturales diversas, ofrece variedad cultural, culturales festividad",0.1268
"Puntos de Cultura como herramientas de cambio","Con la aprobación de la Ley de Promoción de Puntos de Cultura, se espera transformar la sociedad mediante el arte y la cultura. Esta legislación permite que más de 256 organizaciones civiles sin ánimo de lucro puedan recibir apoyo estatal para realizar proyectos culturales destinados a mejorar las comunidades.   Este movimiento legislativo pretende valorar la diversidad cultural y fortalecer los derechos sociales, beneficiando directamente a distintas poblaciones vulnerables.","publimetro",2016-06-21,"Puntos de Cultura como herramientas de cambio. Con la aprobación de la Ley de Promoción de Puntos de Cultura, se espera transformar la sociedad mediante el arte y la cultura. Esta legislación permite que más de 256 organizaciones civiles sin ánimo de lucro puedan recibir apoyo estatal para realizar proyectos culturales destinados a mejorar las comunidades.   Este movimiento legislativo pretende valorar la diversidad cultural y fortalecer los derechos sociales, beneficiando directamente a distintas poblaciones vulnerables.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.3595,"-1","Unknown",0.018,"1717","nueva ley libro, biblioteca nacional peru, sistema nacional bibliotecas, ley libro, nueva ley",1
"Impacto cultural de la moda británica","Centro Británico ofrece charlas gratuitas explorando influencias culturales.","publimetro",2018-01-04,"Impacto cultural de la moda británica. Centro Británico ofrece charlas gratuitas explorando influencias culturales.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.1379,"893","pelicula, peliculas, cinematografica, cine, estrena",0.0762,"1651","eventos culturales sociales, eventos culturales, culturales diversas, ofrece variedad cultural, culturales festividad",0.2019
"**DOMINGO DE COMETAS**, actividad cultural en parques","Disfrute de talleres creativos y concursos inspiradores organizados por colectivos culturales.","publimetro",2019-07-12,"**DOMINGO DE COMETAS**, actividad cultural en parques. Disfrute de talleres creativos y concursos inspiradores organizados por colectivos culturales.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",1,"893","pelicula, peliculas, cinematografica, cine, estrena",0.1459,"-1","Unknown",0.0365
